age,1885,1895,1905,1921,1933,1947,1954,1961,1966,1971,1976,1981,1986,1991,1996,2001,2006,2011,2016
105,,,,,,,,,,,,,,,0.309288077,0.286059599,0.32069,0.372475,0.382218
106,,,,,,,,,,,,,,,0.316984054,0.294106277,0.3261,0.384123,0.39765
107,,,,,,,,,,,,,,,0.324045741,0.302076894,0.3311,0.395363,0.412795
108,,,,,,,,,,,,,,,0.330361575,0.309968688,0.33657,0.4062,0.427596
109,,,,,,,,,,,,,,,0.335964502,0.317778952,0.34192,0.416641,0.441999
110,,,,,,,,,,,,,,,0.341062416,0.325505037,0.3472,0.42669,0.455954
111,,,,,,,,,,,,,,,0.345623425,0.333144362,0.3524,0.436355,0.469411
112,,,,,,,,,,,,,,,0.349715892,0.340694413,0.35752,0.445641,0.482327
113,,,,,,,,,,,,,,,0.353413838,0.348152749,0.36256,0.454555,0.494662
114,,,,,,,,,,,,,,,0.356804905,0.355517007,0.36752,0.463105,0.506384
115,,,,,,,,,,,,,,,0.359985584,0.362784906,0.37241,0.471297,0.517465
116,,,,,,,,,,,,,,,0.363057409,0.369954252,0.37722,0.479139,0.527883
117,,,,,,,,,,,,,,,0.366101461,0.377022939,0.38195,0.48664,0.537624
118,,,,,,,,,,,,,,,0.369126677,0.383988955,0.3866,0.493806,0.546679
119,,,,,,,,,,,,,,,0.372132386,0.390850388,0.39118,0.500648,0.555046
120,,,,,,,,,,,,,,,0.375117681,0.397605422,0.39568,0.507171,0.562729
